"","overlap_type","seqnames","peakID","annotation","ENSEMBL","SYMBOL","log2FC_car","padj_car","log2FC_rna","padj_rna","geneChr","Start","End","gene_description"
"403","overlap","chr15","89333750-89335400","Promoter","ENSG00000140521","POLG",-0.812208307335797,0.00307612769227664,0.361756436551124,2.7788270080236e-06,15,89316305,89334861,"DNA polymerase gamma, catalytic subunit"
"404","overlap","chr15","89892500-89894650","Promoter","ENSG00000157823","AP3S2",-0.798071138465339,0.00844085028006417,0.331291656565987,0.000116740070616678,15,89830599,89894028,"adaptor related protein complex 3 subunit sigma 2"
"405","overlap","chr15","90201200-90202900","5'UTR","ENSG00000185033","SEMA4B",-0.8600256297913,0.00264125889591537,-0.632284831902226,1.15290587268219e-16,15,90160604,90229679,"semaphorin 4B"
"406","overlap","chr15","90232850-90234850","Promoter","ENSG00000185043","CIB1",-0.704031999084876,0.0256030457936605,-0.698108558516082,2.4864921977568e-14,15,90229975,90234047,"calcium and integrin binding 1"
"407","overlap","chr15","90529200-90531400","Promoter","ENSG00000140577","CRTC3",-0.648061228612856,0.0262780093966525,-0.224579114941146,0.0235686519097732,15,90529923,90645345,"CREB regulated transcription coactivator 3"
"408","overlap","chr15","90992500-90995750","5'UTR","ENSG00000184056","VPS33B",-0.718909069059685,0.00459592390869011,-0.947305055075021,5.09160073142254e-12,15,90974600,91022603,"VPS33B late endosome and lysosome associated"
"409","overlap","chr15","91852150-91856150","Promoter","ENSG00000176463","SLCO3A1",-0.623043629559239,0.041097568788564,-0.218546171079548,0.00812487996656044,15,91853708,92172435,"solute carrier organic anion transporter family member 3A1"
"410","overlap","chr15","92882100-92886650","Promoter","ENSG00000173575","CHD2",-0.922337952659023,0.000481929099802048,-0.846772537513289,2.15702728938161e-25,15,92883413,93027996,"chromodomain helicase DNA binding protein 2"
"411","overlap","chr15","94229650-94232850","Promoter","ENSG00000140563","MCTP2",-0.745708858568561,0.0181113570531533,-0.744975116383874,2.7099948271921e-11,15,94231538,94483952,"multiple C2 and transmembrane domain containing 2"
"412","overlap","chr15","98657450-98658300","Intron","ENSG00000140443","IGF1R",-1.96439577083911,4.99339216229837e-08,-0.403270520681365,5.26233587972968e-06,15,98648539,98964530,"insulin like growth factor 1 receptor"
"413","overlap","chr15","99248400-99252400","Promoter","ENSG00000168904","LRRC28",-0.717355811274258,0.0219518112750143,-1.06396921599196,7.47785055471732e-15,15,99251362,99390729,"leucine rich repeat containing 28"
"414","overlap","chr15","99564750-99567850","Promoter","ENSG00000068305","MEF2A",-0.76383390237179,0.00272435073959269,-0.400360841648404,4.54767980831272e-05,15,99565417,99716488,"myocyte enhancer factor 2A"
"415","overlap","chr15","99732450-99733500","Promoter","ENSG00000183060","LYSMD4",-0.84916729248568,0.00978774737921035,-0.827686419321431,3.91022941077764e-07,15,99715697,99733561,"LysM domain containing 4"
"416","overlap","chr15","100600850-100603850","Promoter","ENSG00000183475","ASB7",-0.61520238962645,0.0445941106923377,-0.271459485767232,0.0234242069459364,15,100602589,100651701,"ankyrin repeat and SOCS box containing 7"
"417","overlap","chr15","101651050-101653200","Promoter","ENSG00000184277","TM2D3",-0.747814891701765,0.00773727047395569,-0.755571637315979,7.18157524125011e-16,15,101632977,101652391,"TM2 domain containing 3"
"418","overlap","chr16","76950-79050","Promoter","ENSG00000103152","MPG",-0.722555766960063,0.0428584124414213,-0.751120644099463,1.32010722687871e-09,16,77007,85851,"N-methylpurine DNA glycosylase"
"419","overlap","chr16","19167800-19168900","Promoter","ENSG00000103528","SYT17",-1.27378946560128,4.51174189120517e-05,-2.08135568535709,7.17516939464636e-11,16,19167971,19268332,"synaptotagmin 17"
"420","overlap","chr16","30584800-30586400","Promoter","ENSG00000197162","ZNF785",-0.9325608251678,0.00118925401187224,-1.32503620745159,1.54972822437093e-11,16,30573740,30585769,"zinc finger protein 785"
"421","overlap","chr16","58464350-58465100","5'UTR","ENSG00000103034","NDRG4",-1.9663797847322,1.85953595230428e-07,-2.59754001873421,1.3666759666598e-75,16,58462846,58513628,"NDRG family member 4"
"422","overlap","chr16","67244200-67249250","Promoter","ENSG00000135723","FHOD1",-0.684960047268717,0.0183785140226138,-0.365173518853847,0.000263131418400482,16,67229387,67247481,"formin homology 2 domain containing 1"
"423","overlap","chr16","67415850-67416650","Promoter","ENSG00000159714","ZDHHC1",-0.788917336379324,0.0358914647073287,-1.70526981996623,2.0516876929572e-09,16,67394152,67416833,"zinc finger DHHC-type containing 1"
"424","overlap","chr16","81778750-81780100","5'UTR","ENSG00000197943","PLCG2",-1.07385070922519,0.000235663633270046,-3.08768585811703,1.08826459155183e-103,16,81739097,81962685,"phospholipase C gamma 2"
"425","overlap","chr17","7704850-7705200","Promoter","ENSG00000108947","EFNB3",-1.50555459612295,0.00561222201569922,-3.78636276249078,3.08876960445818e-27,17,7705202,7711372,"ephrin B3"
"426","overlap","chr17","40443000-40445400","Promoter","ENSG00000141753","IGFBP4",-1.05112094513196,0.00439750090980382,-0.273036111970202,0.00696636405618126,17,40443450,40457725,"insulin like growth factor binding protein 4"
"427","overlap","chr17","43398400-43401650","Promoter","ENSG00000175906","ARL4D",-0.825950068257735,0.00738557766769709,-0.270628703836061,0.0159146401476912,17,43398993,43401137,"ADP ribosylation factor like GTPase 4D"
"428","overlap","chr17","43907550-43908050","5'UTR","ENSG00000108852","MPP2",-1.34499484378064,0.00506658394359906,-1.63337080812525,2.2888331311061e-19,17,43875357,43909711,"MAGUK p55 scaffold protein 2"
"429","overlap","chr17","47694250-47694600","Promoter","ENSG00000198933","TBKBP1",-1.27751686895407,0.034321211242361,-1.4337575453482,0.00684916823122458,17,47694161,47712052,"TBK1 binding protein 1"
"430","overlap","chr17","59329700-59333050","Promoter","ENSG00000175155","YPEL2",-0.849931076274869,0.00371694068326884,-2.58689286302734,3.55947863935179e-35,17,59331655,59401729,"yippee like 2"
"431","overlap","chr17","75249950-75250550","Intron","ENSG00000125447","GGA3",-0.900174398449984,0.0217800251707079,-0.321815293728635,3.28061678017767e-05,17,75236599,75262363,"golgi associated, gamma adaptin ear containing, ARF binding protein 3"
"432","overlap","chr18","2570100-2574150","Promoter","ENSG00000080986","NDC80",-0.788972348083199,0.00438525478051285,-0.638007988606991,9.31106018151398e-17,18,2571557,2616635,"NDC80 kinetochore complex component"
"433","overlap","chr18","3245400-3251350","Promoter","ENSG00000101608","MYL12A",-0.785438367786765,0.00296681771015631,-0.251986482548835,5.59573822040735e-05,18,3247481,3256236,"myosin light chain 12A"
"434","overlap","chr18","3260300-3265600","Promoter","ENSG00000118680","MYL12B",-0.777782341284055,0.00240781488375994,-0.549857566142696,1.63588495835683e-21,18,3261479,3278461,"myosin light chain 12B"
"435","overlap","chr18","3411500-3413600","Promoter","ENSG00000177426","TGIF1",-0.677896155849693,0.0467785671124292,-1.26311882667026,7.59075732510811e-79,18,3411608,3459978,"TGFB induced factor homeobox 1"
"436","overlap","chr18","3446500-3455200","5'UTR","ENSG00000177426","TGIF1",-0.806273047026627,0.00098173156960414,-1.26311882667026,7.59075732510811e-79,18,3411608,3459978,"TGFB induced factor homeobox 1"
"437","overlap","chr18","5236900-5239650","Promoter","ENSG00000264575","LINC00526",-0.884374479439,0.000794445791207424,-1.70213056482762,1.99071399469463e-10,18,5236724,5238598,"long intergenic non-protein coding RNA 526"
"438","overlap","chr18","7038450-7038800","Exon","ENSG00000101680","LAMA1",-1.47491383586907,0.00456630369478112,-0.585957238769323,0.020452085960644,18,6941742,7117797,"laminin subunit alpha 1"
"439","overlap","chr18","7566000-7569650","Promoter","ENSG00000173482","PTPRM",-3.96771960997343,2.91090530622993e-76,-2.88912264635112,1.93695579562898e-115,18,7566782,8406861,"protein tyrosine phosphatase receptor type M"
"440","overlap","chr18","7572450-7573050","Intron","ENSG00000173482","PTPRM",-3.8351848752619,1.12796594576111e-14,-2.88912264635112,1.93695579562898e-115,18,7566782,8406861,"protein tyrosine phosphatase receptor type M"
"441","overlap","chr18","7601300-7601550","Intron","ENSG00000173482","PTPRM",-2.47949767208811,6.11951932972186e-05,-2.88912264635112,1.93695579562898e-115,18,7566782,8406861,"protein tyrosine phosphatase receptor type M"
"442","overlap","chr18","7921450-7922450","Intron","ENSG00000173482","PTPRM",-1.23284793849444,0.00313803472525238,-2.88912264635112,1.93695579562898e-115,18,7566782,8406861,"protein tyrosine phosphatase receptor type M"
"443","overlap","chr18","8062900-8063950","Intron","ENSG00000173482","PTPRM",-1.2984582130225,1.47112817792304e-05,-2.88912264635112,1.93695579562898e-115,18,7566782,8406861,"protein tyrosine phosphatase receptor type M"
"444","overlap","chr18","8609050-8611300","Promoter","ENSG00000206418","RAB12",-1.01937331923694,1.06951165789948e-05,-1.02413335325452,5.23989881732497e-40,18,8609437,8639383,"RAB12, member RAS oncogene family"
"445","overlap","chr18","8800150-8801700","Exon","ENSG00000168502","MTCL1",-1.42090229409412,1.06154648257129e-05,-0.424593939361995,7.31690857091137e-05,18,8705661,8832778,"microtubule crosslinking factor 1"
"446","overlap","chr18","9101550-9105100","Promoter","ENSG00000101745","ANKRD12",-1.08396203186586,1.05846045689719e-05,-0.694157683201526,9.16163329613617e-11,18,9102736,9285985,"ankyrin repeat domain 12"
"447","overlap","chr18","9364150-9365750","Intron","ENSG00000128791","TWSG1",-0.965188981902323,0.0111112572988124,-0.279821777271424,0.000275460283837785,18,9334767,9402420,"twisted gastrulation BMP signaling modulator 1"
"448","overlap","chr18","9474450-9477150","Promoter","ENSG00000017797","RALBP1",-1.03916301761,5.27597062556897e-06,0.295601617100345,3.54612521076191e-06,18,9475009,9538114,"ralA binding protein 1"
"449","overlap","chr18","9514000-9514400","Intron","ENSG00000017797","RALBP1",-1.39849063894472,0.00133274905226177,0.295601617100345,3.54612521076191e-06,18,9475009,9538114,"ralA binding protein 1"
"450","overlap","chr18","9912700-9918500","Promoter","ENSG00000101558","VAPA",-0.965032051545196,3.49701493329693e-05,-0.768263945602117,6.63791985740765e-37,18,9914016,9960021,"VAMP associated protein A"
"451","overlap","chr18","9928750-9929050","Intron","ENSG00000101558","VAPA",-2.05971840991662,0.000136421990667814,-0.768263945602117,6.63791985740765e-37,18,9914016,9960021,"VAMP associated protein A"
"452","overlap","chr18","11849800-11853550","Promoter","ENSG00000255112","CHMP1B",-0.839743714317035,0.00663928150130886,-1.00696772115795,1.05797640436376e-41,18,11851413,11854444,"charged multivesicular body protein 1B"
"453","overlap","chr18","12287050-12289100","Exon","ENSG00000176014","TUBB6",-0.733538147868836,0.0389813672553788,-0.373704987094174,3.98361088757664e-06,18,12307669,12337225,"tubulin beta 6 class V"
"454","overlap","chr18","12307850-12309900","Promoter","ENSG00000176014","TUBB6",-0.763213197420521,0.00370600494379702,-0.373704987094174,3.98361088757664e-06,18,12307669,12337225,"tubulin beta 6 class V"
"455","overlap","chr18","12700750-12704500","Promoter","ENSG00000101624","CEP76",-0.65865458196192,0.0106795204032357,0.273381342598279,0.0260773555004265,18,12661833,12702777,"centrosomal protein 76"
"456","overlap","chr18","12882450-12885400","5'UTR","ENSG00000175354","PTPN2",-0.639898423058738,0.0223252436857551,-0.323250344420457,3.41781300799422e-05,18,12785478,12929643,"protein tyrosine phosphatase non-receptor type 2"
"457","overlap","chr18","14178900-14179200","Promoter","ENSG00000186481","ANKRD20A5P",-1.3892296782901,0.0168442137460006,-1.53693310814282,6.14533007780553e-06,18,14179097,14244811,"ankyrin repeat domain 20 family member A5, pseudogene"
"458","overlap","chr18","21702750-21705600","Promoter","ENSG00000158201","ABHD3",-0.694324905993455,0.00640041713039495,-0.864829528548575,2.13333132208021e-32,18,21650901,21704780,"abhydrolase domain containing 3, phospholipase"
"459","overlap","chr18","21739550-21743300","5'UTR","ENSG00000101752","MIB1",-0.614549192592816,0.0124854824552387,-0.422703547862875,4.13750985788748e-05,18,21704957,21870953,"MIB E3 ubiquitin protein ligase 1"
"460","overlap","chr18","23452150-23455350","Promoter","ENSG00000101782","RIOK3",-0.590531805261651,0.0458950434133787,-0.245778983639648,0.00264862397090148,18,23453287,23486603,"RIO kinase 3"
"461","overlap","chr18","24396800-24398950","Promoter","ENSG00000141447","OSBPL1A",-0.855577836823223,0.00327592188858131,-0.581006748713753,1.80311205415852e-11,18,24162045,24397880,"oxysterol binding protein like 1A"
"462","overlap","chr18","24426000-24427950","Promoter","ENSG00000154059","IMPACT",-1.06506766322744,4.29724167494936e-05,-0.368179231791595,0.000114262081595067,18,24426634,24453531,"impact RWD domain protein"
"463","overlap","chr18","31040400-31043550","Promoter","ENSG00000134762","DSC3",-0.642711159825556,0.025841666823781,-0.231267560041572,0.0160989740717446,18,30989365,31042815,"desmocollin 3"
"464","overlap","chr18","31683850-31685950","Promoter","ENSG00000118276","B4GALT6",-0.900507698835775,0.00546834074431903,-0.624363378001277,0.0131538236404911,18,31622246,31685836,"beta-1,4-galactosyltransferase 6"
"465","overlap","chr18","32018550-32019650","Promoter","ENSG00000101695","RNF125",-2.62796974150343,9.74009848512078e-12,-3.08120736144157,0.00457844829374408,18,32018825,32111779,"ring finger protein 125"
"466","overlap","chr18","34558000-34558400","5'UTR","ENSG00000134769","DTNA",-3.50385075629557,2.52107568031594e-10,-4.75650647364063,3.76196053185316e-28,18,34493291,34891844,"dystrobrevin alpha"
"467","overlap","chr18","41955050-41956200","Promoter","ENSG00000078142","PIK3C3",-0.90987355270622,0.00631943356275028,-0.627528994469384,1.02611059201522e-07,18,41955234,42087830,"phosphatidylinositol 3-kinase catalytic subunit type 3"
"468","overlap","chr18","46104250-46105450","Promoter","ENSG00000152240","HAUS1",-0.71695524063815,0.0410276914279913,-0.488108346386959,1.95553012863362e-05,18,46104378,46128333,"HAUS augmin like complex subunit 1"
"469","overlap","chr18","47149600-47151400","5'UTR","ENSG00000134049","IER3IP1",-0.835663652876438,0.0176251805437759,-0.664868855348938,4.83562517568977e-11,18,47134656,47176364,"immediate early response 3 interacting protein 1"
"470","overlap","chr18","47175100-47176400","Promoter","ENSG00000134049","IER3IP1",-0.822529864608297,0.00841817477563091,-0.664868855348938,4.83562517568977e-11,18,47134656,47176364,"immediate early response 3 interacting protein 1"
"471","overlap","chr18","48946650-48953350","Promoter","ENSG00000101665","SMAD7",-0.807541375737402,0.00104263213492366,-0.474945728849736,0.00417763639823846,18,48919853,48950965,"SMAD family member 7"
"472","overlap","chr18","49489500-49492700","Promoter","ENSG00000215472","RPL17-C18orf32",-1.09386498458073,4.03468856579985e-05,-2.82259755724466,1.06866670374794e-06,18,49481681,49492479,"RPL17-C18orf32 readthrough"
"473","overlap","chr18","49560550-49564500","Promoter","ENSG00000101670","LIPG",-0.910620852242703,0.000839571579847631,-0.769320610530705,6.44440738929033e-30,18,49560699,49599185,"lipase G, endothelial type"
"474","overlap","chr18","50280200-50281950","Promoter","ENSG00000141644","MBD1",-0.951213820165081,0.0017345312282994,0.217334017167155,0.0240542850922892,18,50266882,50281774,"methyl-CpG binding domain protein 1"
"475","overlap","chr18","50286450-50288600","Promoter","ENSG00000154832","CXXC1",-0.710649438399238,0.0192212339539243,-0.557392991645132,9.13979133656348e-09,18,50282343,50287839,"CXXC finger protein 1"
"476","overlap","chr18","50374850-50376250","5'UTR","ENSG00000154832","CXXC1",-0.942297817594954,0.000880243729121917,-0.557392991645132,9.13979133656348e-09,18,50282343,50287839,"CXXC finger protein 1"
"477","overlap","chr18","50877950-50880550","Promoter","ENSG00000082212","ME2",-0.9116635861337,0.000268311836605534,0.208577160773755,0.0316758015140431,18,50879080,50954257,"malic enzyme 2"
"478","overlap","chr18","54223100-54224950","Promoter","ENSG00000134046","MBD2",-0.90181409021813,0.00699280370821334,-0.781428183124509,1.15284160358144e-25,18,54151606,54224669,"methyl-CpG binding domain protein 2"
"479","overlap","chr18","54269100-54270550","Promoter","ENSG00000101751","POLI",-0.886773481706526,0.003240966054633,-1.6802113656608,4.80261675753197e-28,18,54269517,54321266,"DNA polymerase iota"
"480","overlap","chr18","59357900-59360050","Promoter","ENSG00000074695","LMAN1",-0.866118181596189,0.00202679152155855,0.254073138163394,0.000568136229483846,18,59327823,59359265,"lectin, mannose binding 1"
"481","overlap","chr18","59898250-59903300","Promoter","ENSG00000141682","PMAIP1",-0.845489867275187,0.00345590852615568,-0.515045293930449,3.67611129581349e-07,18,59899996,59904305,"phorbol-12-myristate-13-acetate-induced protein 1"
"482","overlap","chr18","62325400-62326650","Promoter","ENSG00000141655","TNFRSF11A",-1.13645945326826,5.48239406939257e-05,-0.718527381872416,0.00122171998323153,18,62325287,62391288,"TNF receptor superfamily member 11a"
"483","overlap","chr18","62521550-62527400","Promoter","ENSG00000141664","ZCCHC2",-0.930108890002546,1.25153188849187e-05,-0.667271206674161,2.16153318247461e-07,18,62523025,62587709,"zinc finger CCHC-type containing 2"
"484","overlap","chr18","62714650-62719000","Promoter","ENSG00000081913","PHLPP1",-0.809747932711019,0.000997464491344372,-0.447688572909521,0.000741691666093593,18,62715541,62980433,"PH domain and leucine rich repeat protein phosphatase 1"
"485","overlap","chr18","63365550-63368550","Promoter","ENSG00000119537","KDSR",-0.982150485120127,0.000128547790840201,0.279680276014129,0.00458822088676331,18,63327726,63367228,"3-ketodihydrosphingosine reductase"
"486","overlap","chr18","68713900-68715650","Promoter","ENSG00000166479","TMX3",-0.763718996540838,0.014327053048783,-0.293682683133814,0.00116256138751938,18,68673688,68715108,"thioredoxin related transmembrane protein 3"
"487","overlap","chr18","68790550-68790900","Intron","ENSG00000150636","CCDC102B",-1.75748775496172,0.000114134436496598,-5.19918485314997,1.00237070519987e-05,18,68715209,69055189,"coiled-coil domain containing 102B"
"488","overlap","chr18","74291400-74292750","Promoter","ENSG00000166347","CYB5A",-1.01841117587152,0.00345590852615568,-1.03578704267087,1.17449450876003e-26,18,74250846,74291973,"cytochrome b5 type A"
"489","overlap","chr18","76476650-76477800","Intron","ENSG00000101493","ZNF516",-1.00392962844861,0.0035058217326652,-1.51981819058582,8.73190200475028e-20,18,76357682,76495242,"zinc finger protein 516"
"490","overlap","chr18","79069300-79070800","Promoter","ENSG00000166377","ATP9B",-0.874625160628391,0.00347018416733631,-0.416551572889494,0.0361154193690383,18,79069285,79378287,"ATPase phospholipid transporting 9B (putative)"
"491","overlap","chr18","80147000-80149200","Promoter","ENSG00000267270","PARD6G-AS1",-1.41208613688336,1.98189336107629e-06,-1.21521762240485,8.76193434445104e-05,18,80147912,80179839,"PARD6G antisense RNA 1"
"492","overlap","chr18","80246700-80247450","Promoter","ENSG00000178184","PARD6G",-3.13975289967608,5.13030985138447e-18,-4.90248862543938,9.76515164924268e-26,18,80157232,80247514,"par-6 family cell polarity regulator gamma"
"493","overlap","chr19","2976850-2977900","Promoter","ENSG00000104953","TLE6",-0.881854446699946,0.0334084879011062,-2.21194241612029,4.97826475684429e-12,19,2977538,2995179,"TLE family member 6, subcortical maternal complex member"
"494","overlap","chr19","5567250-5567450","Intron","ENSG00000223573","TINCR",-1.75988728753221,0.0337518905017425,-1.60624376661446,5.96485450675561e-22,19,5558167,5578349,"TINCR ubiquitin domain containing"
"495","overlap","chr19","6601500-6601900","Intron","ENSG00000125726","CD70",-1.50972466485941,0.00257528485275312,-2.00293952688588,0.000348564421686202,19,6583183,6604103,"CD70 molecule"
"496","overlap","chr19","7916100-7921350","Promoter","ENSG00000104976","SNAPC2",-0.802626575372474,0.0106795204032357,-0.30760997252505,0.0182190728440657,19,7920338,7923250,"small nuclear RNA activating complex polypeptide 2"
"497","overlap","chr19","8208200-8210050","5'UTR","ENSG00000090661","CERS4",-1.72971026583218,4.26955431319898e-08,-3.6158774879221,1.04713948396161e-58,19,8206736,8262421,"ceramide synthase 4"
"498","overlap","chr19","38771100-38771800","Promoter","ENSG00000182472","CAPN12",-1.04213085376288,0.0122828971123585,-2.15636992013302,7.85499105994327e-26,19,38730187,38769904,"calpain 12"
"499","overlap","chr19","38790900-38791300","Intron","ENSG00000182472","CAPN12",-1.09463652271301,0.0238321371083723,-2.15636992013302,7.85499105994327e-26,19,38730187,38769904,"calpain 12"
"500","overlap","chr19","43618650-43620350","Promoter","ENSG00000131116","ZNF428",-0.659838929384087,0.0365128764042722,-0.745719628243808,4.08502062430871e-08,19,43607224,43619629,"zinc finger protein 428"
"501","overlap","chr19","47418900-47419100","5'UTR","ENSG00000105419","MEIS3",-2.55466262881894,0.000943651871655455,-3.54381874883374,4.78267828102353e-30,19,47403124,47419527,"Meis homeobox 3"
"502","overlap","chr19","48393750-48394200","Promoter","ENSG00000105464","GRIN2D",-1.75545714327422,0.00126550543708053,-0.629040920211874,0.0381175138503847,19,48393668,48444931,"glutamate ionotropic receptor NMDA type subunit 2D"
"503","overlap","chr19","48397500-48398400","5'UTR","ENSG00000105464","GRIN2D",-1.26703542584674,0.042119859968925,-0.629040920211874,0.0381175138503847,19,48393668,48444931,"glutamate ionotropic receptor NMDA type subunit 2D"
"504","overlap","chr19","49512200-49513600","5'UTR","ENSG00000104870","FCGRT",-0.84349903699184,0.021146217888073,-2.69922533219725,3.42992867874488e-83,19,49506816,49526428,"Fc gamma receptor and transporter"
"505","overlap","chr19","55301950-55302300","5'UTR","ENSG00000160469","BRSK1",-1.76982104521821,0.00139969922107729,-3.15766956315337,8.49259833772177e-09,19,55282072,55312562,"BR serine/threonine kinase 1"
"506","overlap","chr2","44700-47450","Promoter","ENSG00000184731","FAM110C",-0.744113716986312,0.0077473656710606,-0.830362782948496,6.13988609395786e-11,2,38814,46870,"family with sequence similarity 110 member C"
"507","overlap","chr2","9001050-9005300","Promoter","ENSG00000143797","MBOAT2",-0.577071233717312,0.0439583640559661,0.202946149785254,0.00479661772562714,2,8852690,9003709,"membrane bound O-acyltransferase domain containing 2"
"508","overlap","chr2","25341650-25342900","Promoter","ENSG00000119772","DNMT3A",-0.851219460506953,0.00777633900314329,-1.62248002823932,3.25312722039516e-32,2,25227855,25342590,"DNA methyltransferase 3 alpha"
"509","overlap","chr2","27262550-27265300","5'UTR","ENSG00000115194","SLC30A3",-1.12565687418051,0.000389828973801403,-2.43619653907767,6.04791714262185e-14,2,27253684,27275817,"solute carrier family 30 member 3"
"510","overlap","chr2","29128300-29130600","Intron","ENSG00000115295","CLIP4",-0.868394185415943,0.0399568039894672,0.175311094350988,0.014934274035511,2,29097705,29199777,"CAP-Gly domain containing linker protein family member 4"
"511","overlap","chr2","43636700-43638600","Promoter","ENSG00000152527","PLEKHH2",-0.833322211449728,0.00327289180826436,-2.87145805554236,5.8405562730153e-138,2,43637260,43767987,"pleckstrin homology, MyTH4 and FERM domain containing H2"
"512","overlap","chr2","70900500-70901450","Promoter","ENSG00000116035","VAX2",-1.75337982384469,7.17645226753637e-06,-7.06620191337577,1.06532142811803e-07,2,70900576,70933446,"ventral anterior homeobox 2"
"513","overlap","chr2","70947800-70948650","3'UTR","ENSG00000116039","ATP6V1B1",-1.12632782242444,0.0157417098732369,-8.09540598452146,4.02943503342861e-14,2,70900798,70965431,"ATPase H+ transporting V1 subunit B1"
"514","overlap","chr2","71328000-71328500","Intron","ENSG00000075292","ZNF638",-1.50655019443564,0.00379316000808446,-0.474852445021937,2.98284021016002e-09,2,71276561,71435069,"zinc finger protein 638"
"515","overlap","chr2","74548550-74550150","Promoter","ENSG00000115325","DOK1",-0.956443792668686,0.000951609282756123,-0.766320934515424,0.00136967881392043,2,74549026,74557551,"docking protein 1"
"516","overlap","chr2","86807300-86808550","Promoter","ENSG00000153563","CD8A",-0.951941117660414,0.00879408155941681,-2.68187599011859,2.91656005089822e-07,2,86784610,86808396,"CD8a molecule"
"517","overlap","chr2","119365900-119368200","Promoter","ENSG00000186132","C2orf76",-0.619268724251885,0.0460601146389484,-1.49170741608624,3.88647025727796e-16,2,119302225,119366834,"chromosome 2 open reading frame 76"
"518","overlap","chr2","119759100-119762950","Promoter","ENSG00000088179","PTPN4",-0.699973654695611,0.0169167677052956,-0.247302442238506,0.0413326873701195,2,119759922,119984899,"protein tyrosine phosphatase non-receptor type 4"
"519","overlap","chr2","120736100-120737950","5'UTR","ENSG00000074047","GLI2",-2.22122657952012,1.08000716072935e-11,-1.59332092400337,0.0464404593658574,2,120735623,120992653,"GLI family zinc finger 2"
"520","overlap","chr2","127217400-127220900","Promoter","ENSG00000186684","CYP27C1",-0.75452754169059,0.00789769413428623,-0.704569245932668,0.000259860141147771,2,127183832,127220313,"cytochrome P450 family 27 subfamily C member 1"
"521","overlap","chr2","142877550-142879200","Promoter","ENSG00000115919","KYNU",-0.76919769255623,0.047890563577419,-1.2555957437324,2.00465706709012e-25,2,142877657,143055833,"kynureninase"
"522","overlap","chr2","147843100-147846950","Promoter","ENSG00000121989","ACVR2A",-0.646732157938182,0.0377951398612183,-0.719492255106916,6.34817710866806e-07,2,147844517,147930826,"activin A receptor type 2A"
"523","overlap","chr2","165469500-165470500","Promoter","ENSG00000178662","CSRNP3",-1.03671930554557,0.0108947064532935,-3.14522189740042,2.70286485484628e-15,2,165469647,165689407,"cysteine and serine rich nuclear protein 3"
"524","overlap","chr2","166375450-166376550","Promoter","ENSG00000169432","SCN9A",-2.37287768786959,1.7183424977652e-11,-1.2558908558852,4.46927681608834e-05,2,166195185,166376001,"sodium voltage-gated channel alpha subunit 9"
"525","overlap","chr2","170815600-170818650","5'UTR","ENSG00000128683","GAD1",-0.948965357184986,0.000204188760009336,-2.2672718213774,2.25330991831245e-141,2,170813213,170861151,"glutamate decarboxylase 1"
"526","overlap","chr2","171157550-171162250","5'UTR","ENSG00000198586","TLK1",-0.875462406098183,0.000307157845072476,-0.467920075307406,1.38310269030764e-08,2,170990823,171231314,"tousled like kinase 1"
"527","overlap","chr2","171521600-171524550","Promoter","ENSG00000071967","CYBRD1",-0.843354969802683,0.00140165856670868,-0.799625399772201,6.18313666092e-21,2,171522247,171558129,"cytochrome b reductase 1"
"528","overlap","chr2","171553500-171554800","3'UTR","ENSG00000071967","CYBRD1",-0.708613694461805,0.0405758306735969,-0.799625399772201,6.18313666092e-21,2,171522247,171558129,"cytochrome b reductase 1"
"529","overlap","chr2","171893050-171895200","5'UTR","ENSG00000115840","SLC25A12",-0.77567362316732,0.011727730380633,-0.589365302705032,3.3569388148968e-13,2,171783405,171999859,"solute carrier family 25 member 12"
"530","overlap","chr2","171999100-172000900","Promoter","ENSG00000115840","SLC25A12",-0.89617467691468,0.000961081853157054,-0.589365302705032,3.3569388148968e-13,2,171783405,171999859,"solute carrier family 25 member 12"
"531","overlap","chr2","172008700-172009050","Intron","ENSG00000172878","METAP1D",-1.17596096381997,0.0289376067592589,-0.714201768801959,1.18218082995322e-15,2,171999943,172082430,"methionyl aminopeptidase type 1D, mitochondrial"
"532","overlap","chr2","174334850-174338400","Promoter","ENSG00000217236","SP9",-0.869189723976907,0.000456202748469492,-1.34154000449952,0.00625975338635346,2,174334954,174338500,"Sp9 transcription factor"
"533","overlap","chr2","174485950-174488000","Promoter","ENSG00000163328","GPR155",-0.769456413346987,0.0066982170723565,-3.00421009151484,9.50018180772089e-21,2,174431571,174487094,"G protein-coupled receptor 155"
"534","overlap","chr2","174681650-174683900","Promoter","ENSG00000115935","WIPF1",-1.47425124487597,5.37690091643614e-10,-2.38952048538042,1.04984777069739e-67,2,174559572,174682916,"WAS/WASL interacting protein family member 1"
"535","overlap","chr2","175154550-175155100","Intron","ENSG00000115966","ATF2",-1.09994166652607,0.00929593711004016,-0.673570721417472,4.4100545651895e-17,2,175072250,175168382,"activating transcription factor 2"
"536","overlap","chr2","177211000-177215200","Promoter","ENSG00000170144","HNRNPA3",-1.33389184750534,8.50754111107854e-09,-0.589456084934878,1.06959523090906e-21,2,177212563,177223958,"heterogeneous nuclear ribonucleoprotein A3"
